,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
4221425,3,423,426,0.27277,3588.7,9.2678,41.771,75.256,120.39,0.3427,65.38,217.41,94.72,77.403,8.772,26.241,18.878,1.6229,32.415,13.765,23.865,19.122,2.267,4.8543,2.4056,0.86415,0.088974,44.114,62.561,54.375,26.637,60.766,21.756,41.162,44.924,39.466,17.397
4221440,3,423,441,0.27601,3676.6,9.3147,42.348,75.048,120.39,0.32927,65.828,232.33,94.671,76.739,9.1044,25.68,19.384,1.6512,33.27,14.014,24.013,18.902,2.2878,4.8326,2.3414,0.86373,0.10519,43.497,62.531,52.986,27.486,60.952,21.913,39.975,48.72,40.12,17.709
4221461,3,423,462,0.23719,3673.7,9.2828,42.978,74.917,120.42,0.34149,66.516,250.94,94.341,77.305,9.0577,25.855,18.308,1.7238,33.652,13.889,23.543,18.801,2.2667,4.8761,2.4033,0.80949,0.093687,43.925,64.145,53.942,23.062,62.354,22.553,40.624,52.905,41.918,17.174
4221470,3,423,471,0.21241,3632.2,9.3858,42.624,74.434,120.37,0.34802,66.468,247.81,94.567,77.436,9.0889,26.498,18.05,1.6792,33.594,13.784,23.643,17.977,2.2489,4.8342,2.3455,0.79188,0.10736,43.607,63.513,53.836,20.694,61.216,22.773,41.667,51.922,41.276,18.578
4221493,3,423,494,0.19244,3662.7,9.3717,41.966,74.522,120.4,0.32961,65.78,227.91,94.6,77.447,9.0047,26.155,19.263,1.6747,33.138,13.833,23.618,18.499,2.2628,4.8432,2.376,0.81023,0.1057,43.824,63.365,52.998,18.828,61.864,21.701,39.475,46.686,41.625,17.405
4221761,4,423,262,0.27947,3744.0,9.2258,42.522,75.926,120.43,0.34537,65.438,221.88,94.414,77.301,8.8872,26.5,18.8,1.6543,32.272,13.906,24.481,18.694,2.2702,4.9076,2.3137,0.87364,0.095615,44.12,63.285,53.783,27.458,62.143,21.293,41.683,45.695,45.907,19.818
4221785,4,423,286,0.24085,3669.7,9.5075,42.477,74.744,120.39,0.3549,66.139,239.15,94.653,77.36,9.0035,26.636,19.241,1.6949,32.909,14.037,23.588,18.683,2.2702,4.9174,2.3504,0.85325,0.094012,43.457,62.972,54.039,23.902,60.028,21.801,42.345,50.462,44.708,19.546
4221794,4,423,295,0.26244,3704.3,9.3759,42.823,74.662,120.41,0.34587,66.243,244.78,94.41,77.207,8.7836,26.48,18.79,1.6488,32.594,13.985,23.807,18.596,2.2555,4.8168,2.2829,0.83383,0.09623,44.009,64.572,54.79,26.225,63.625,22.33,41.459,51.459,45.61,21.401
4221817,4,423,318,0.2798,3680.9,9.2557,42.053,74.368,120.41,0.32707,65.828,233.42,94.565,77.14,8.9697,26.609,18.301,1.633,33.176,13.65,24.417,18.434,2.2445,4.8343,2.1832,0.82294,0.11067,44.12,62.774,54.09,27.442,62.654,22.62,39.076,48.68,44.841,18.182
4221822,4,423,323,0.24663,3665.9,9.3764,42.152,75.466,120.39,0.31838,65.724,233.57,94.659,77.34,8.9281,26.686,18.957,1.6641,33.19,13.889,24.698,18.365,2.2965,4.7906,2.262,0.81822,0.11504,43.262,62.963,54.264,24.246,62.029,23.043,37.57,47.87,45.048,16.747
4221827,4,423,328,0.22056,3667.7,9.3385,42.056,74.882,120.41,0.34484,65.628,230.12,94.712,77.47,8.6978,26.156,18.356,1.6673,33.347,13.864,24.49,17.595,2.2543,4.7465,2.2587,0.82543,0.11613,43.849,62.471,54.482,22.327,59.857,22.882,41.496,47.19,45.079,17.15
4221840,4,423,341,0.28377,3694.3,9.2931,42.253,74.672,120.38,0.33581,65.497,224.93,94.601,78.001,8.9988,26.634,18.983,1.6716,32.886,13.976,24.497,18.922,2.293,4.8335,2.3405,0.83167,0.093017,43.73,63.392,53.258,27.622,63.05,22.133,40.108,45.689,44.2,16.65
4221842,4,423,343,0.24107,3674.1,9.2219,42.418,75.39,120.4,0.3531,65.621,223.25,94.573,77.221,8.9205,26.277,19.231,1.6192,32.679,13.818,24.386,18.384,2.273,4.8397,2.2456,0.83167,0.093017,43.73,63.656,53.652,23.813,62.527,21.675,42.661,45.728,44.056,20.012
4221847,4,423,348,0.30578,3700.5,9.2529,42.444,75.517,120.41,0.3446,65.593,223.03,94.581,77.564,8.8438,26.201,18.991,1.6845,32.517,14.0,23.965,18.599,2.2716,4.7843,2.3674,0.84422,0.090689,44.234,62.747,53.99,30.36,62.221,22.141,41.968,45.352,44.538,15.379
4221857,4,423,358,0.26105,3661.7,9.2064,42.372,75.0,120.38,0.35145,65.538,221.74,94.661,77.39,9.0021,26.374,18.9,1.6719,32.599,13.987,23.456,18.947,2.2879,4.8806,2.3769,0.83443,0.13048,43.932,62.808,53.152,25.256,61.518,21.782,41.874,45.475,44.169,15.945
4221866,4,423,367,0.2942,3667.4,9.3473,42.588,74.754,120.4,0.35135,65.525,222.04,94.558,77.906,9.0682,26.405,19.184,1.6448,32.414,13.764,23.562,19.051,2.2795,4.9802,2.2811,0.84137,0.066553,44.515,63.41,53.925,28.621,62.957,22.238,42.006,45.572,45.03,20.646
4221904,4,423,405,0.26828,3737.3,9.3882,42.074,75.426,120.42,0.31363,65.118,217.15,94.48,77.133,8.8346,27.436,18.01,1.6651,33.088,13.547,24.58,18.275,2.1904,4.7946,2.2522,0.83501,0.095816,43.634,63.07,53.863,26.149,60.668,22.72,38.226,44.466,45.234,15.954
4221919,4,423,420,0.26298,3686.4,9.3333,42.202,75.929,120.39,0.32517,65.072,215.01,94.754,77.406,8.8256,26.544,18.828,1.631,32.556,13.856,24.156,18.527,2.2872,4.9194,2.3768,0.86011,0.09586,43.562,62.942,54.402,25.823,60.401,21.61,38.462,43.554,45.162,19.751
4221922,4,423,423,0.28059,3626.9,9.2875,42.532,75.519,120.39,0.32486,65.322,217.41,94.88,77.395,8.8424,26.639,18.633,1.6411,32.642,13.942,23.947,18.911,2.2814,4.7196,2.2346,0.84901,0.10431,44.3,61.926,53.805,27.62,62.77,21.556,40.256,44.451,44.887,20.751
4221925,4,423,426,0.27276,3588.7,9.2672,41.769,75.259,120.4,0.34266,65.379,217.41,94.78,77.402,8.772,26.241,18.878,1.6228,32.415,13.765,23.865,19.122,2.267,4.8542,2.4055,0.86419,0.088975,44.114,62.561,54.375,26.635,60.761,21.76,41.156,44.921,43.478,17.399
4221940,4,423,441,0.27605,3676.6,9.3146,42.348,75.048,120.39,0.32926,65.828,232.35,94.706,76.739,9.1045,25.68,19.384,1.6512,33.27,14.015,24.013,18.904,2.288,4.8327,2.3414,0.86369,0.10518,43.498,62.531,52.986,27.489,60.952,21.913,39.974,48.724,43.743,17.709
4221961,4,423,462,0.23723,3673.7,9.2828,42.978,74.917,120.42,0.34149,66.517,250.95,94.371,77.304,9.0578,25.855,18.309,1.7238,33.652,13.889,23.543,18.801,2.2667,4.8765,2.4035,0.80949,0.093688,43.925,64.145,53.941,23.066,62.354,22.552,40.624,52.908,45.638,17.175
4221970,4,423,471,0.21243,3632.2,9.3859,42.624,74.433,120.37,0.34801,66.468,247.83,94.607,77.434,9.0889,26.498,18.05,1.6792,33.594,13.784,23.643,17.976,2.2489,4.8341,2.3454,0.79187,0.10736,43.607,63.513,53.836,20.696,61.216,22.774,41.666,51.925,44.888,18.578
4221993,4,423,494,0.19242,3662.7,9.3718,41.963,74.522,120.4,0.3296,65.779,227.92,94.697,77.446,9.0047,26.155,19.263,1.6747,33.139,13.833,23.618,18.499,2.2628,4.8429,2.3758,0.81024,0.10571,43.824,63.365,52.998,18.826,61.863,21.706,39.472,46.688,45.296,17.406
4222261,5,423,262,0.27452,3746.6,9.2914,42.575,75.707,120.43,0.34989,65.657,229.72,94.271,77.381,8.8653,26.524,18.663,1.6533,32.493,13.885,24.486,18.52,2.2703,4.8985,2.3107,0.86389,0.09468,44.116,63.33,53.759,26.97,62.574,21.81,41.971,47.581,42.292,22.57
4222285,5,423,286,0.22384,3674.1,9.4951,42.458,74.963,120.4,0.35248,65.903,233.82,94.62,77.311,8.9758,26.833,19.07,1.6885,33.007,13.996,23.886,18.416,2.2594,4.8749,2.3312,0.84048,0.093746,43.493,63.047,54.318,22.227,59.945,22.216,41.908,48.895,41.285,22.384
4222294,5,423,295,0.25699,3705.6,9.3391,42.787,74.903,120.41,0.34348,65.823,234.02,94.493,77.15,8.7704,26.638,18.749,1.644,32.492,13.957,24.061,18.513,2.2471,4.7969,2.2726,0.82747,0.096439,44.031,64.594,54.978,25.689,63.382,22.383,41.185,48.506,41.779,24.241
4222317,5,423,318,0.29696,3677.9,9.2311,42.04,74.358,120.42,0.32802,65.484,223.82,94.64,77.148,8.9802,26.58,18.437,1.6333,32.963,13.659,24.393,18.628,2.2451,4.8492,2.1889,0.84166,0.11207,44.079,62.723,53.981,29.131,62.492,22.223,39.357,46.311,41.166,21.012
4222322,5,423,323,0.26398,3663.3,9.3648,42.155,75.391,120.39,0.3198,65.472,226.49,94.712,77.333,8.9383,26.621,19.082,1.6649,33.041,13.903,24.615,18.547,2.2981,4.8059,2.2687,0.83792,0.11642,43.222,62.918,54.122,25.953,61.953,22.686,37.874,46.163,41.198,19.57
4222327,5,423,328,0.23646,3665.5,9.3376,42.074,74.77,120.42,0.34655,65.486,225.87,94.668,77.438,8.706,26.076,18.463,1.6682,33.25,13.877,24.379,17.755,2.2564,4.7629,2.2667,0.84283,0.11724,43.816,62.432,54.336,23.89,59.854,22.598,41.798,46.224,41.55,19.988
4222340,5,423,341,0.28784,3694.6,9.3171,42.281,74.526,120.38,0.33741,65.569,227.0,94.685,77.915,8.9953,26.563,18.983,1.6713,32.978,13.976,24.379,18.933,2.2939,4.8425,2.3472,0.8361,0.093137,43.734,63.396,53.193,28.022,63.206,22.172,40.248,46.26,40.515,19.456
4222342,5,423,343,0.2432,3674.8,9.2495,42.432,75.241,120.4,0.35466,65.69,226.06,94.66,77.285,8.9155,26.213,19.216,1.6187,32.789,13.815,24.275,18.375,2.2739,4.8492,2.2529,0.8361,0.093137,43.734,63.667,53.607,24.022,62.706,21.826,42.78,46.449,40.294,22.756
4222347,5,423,348,0.30384,3701.6,9.2818,42.47,75.397,120.41,0.34602,65.711,226.84,94.576,77.561,8.8358,26.155,18.948,1.6834,32.662,13.993,23.879,18.55,2.2714,4.7873,2.3715,0.8428,0.090398,44.253,62.766,53.986,30.169,62.409,22.339,42.03,46.322,41.071,18.155
4222357,5,423,358,0.25185,3664.1,9.2288,42.387,74.967,120.38,0.3515,65.653,225.19,94.639,77.398,8.989,26.381,18.813,1.6694,32.769,13.972,23.447,18.826,2.2851,4.8709,2.3748,0.82663,0.12988,43.966,62.849,53.235,24.351,61.664,22.075,41.744,46.314,40.507,18.738
4222366,5,423,367,0.28305,3669.7,9.3577,42.593,74.792,120.42,0.35023,65.55,223.42,94.57,77.842,9.055,26.45,19.1,1.6416,32.531,13.746,23.619,18.925,2.2751,4.9675,2.277,0.83203,0.065968,44.551,63.451,54.053,27.524,63.024,22.477,41.763,45.84,41.799,23.412
4222404,5,423,405,0.27588,3735.5,9.372,42.065,75.445,120.41,0.31372,65.038,213.91,94.538,77.139,8.8425,27.404,18.089,1.6656,32.982,13.556,24.543,18.387,2.1908,4.8045,2.2559,0.84292,0.09633,43.615,63.039,53.793,26.897,60.561,22.47,38.336,43.737,41.298,18.791
4222419,5,423,420,0.26993,3684.8,9.3312,42.213,75.883,120.39,0.32604,65.145,215.57,94.735,77.37,8.8323,26.48,18.885,1.632,32.523,13.866,24.063,18.616,2.289,4.9316,2.3822,0.86638,0.096055,43.547,62.915,54.304,26.506,60.388,21.433,38.618,43.8,41.462,22.611
4222422,5,423,423,0.28621,3625.8,9.292,42.537,75.443,120.39,0.32563,65.375,218.8,94.86,77.4,8.8476,26.573,18.675,1.6421,32.635,13.951,23.849,18.978,2.2833,4.7338,2.2416,0.85388,0.10439,44.287,61.906,53.713,28.172,62.8,21.452,40.384,44.838,41.143,23.521
4222425,5,423,426,0.27765,3587.5,9.2755,41.782,75.175,120.39,0.34383,65.468,219.31,94.747,77.409,8.7774,26.178,18.914,1.6238,32.427,13.774,23.772,19.181,2.2685,4.8596,2.4078,0.86592,0.088804,44.108,62.542,54.289,27.117,60.817,21.679,41.318,45.458,39.398,20.2
4222440,5,423,441,0.27305,3676.9,9.3304,42.354,74.984,120.39,0.32975,65.95,235.37,94.675,76.857,9.1015,25.653,19.357,1.6511,33.357,14.013,23.964,18.868,2.2879,4.8326,2.3418,0.85939,0.10471,43.506,62.536,52.971,27.194,61.055,22.043,39.987,49.514,40.127,20.501
4222461,5,423,462,0.23054,3674.9,9.2926,42.98,74.922,120.42,0.34065,66.503,251.22,94.36,77.317,9.0509,25.894,18.258,1.7222,33.712,13.879,23.597,18.728,2.264,4.8602,2.3954,0.80399,0.09334,43.936,64.166,54.002,22.408,62.418,22.699,40.465,52.909,41.873,19.954
4222470,5,423,471,0.20725,3633.2,9.3884,42.624,74.469,120.37,0.3466,66.392,246.56,94.597,77.413,9.082,26.552,18.014,1.6774,33.603,13.773,23.722,17.921,2.2461,4.8233,2.3402,0.78905,0.10728,43.613,63.532,53.9,20.187,61.232,22.862,41.459,51.516,41.193,21.367
4222493,5,423,494,0.19488,3662.4,9.3566,41.955,74.583,120.4,0.32842,65.674,225.21,94.66,77.388,9.0062,26.182,19.283,1.674,33.066,13.833,23.666,18.523,2.2617,4.843,2.3757,0.81307,0.106,43.818,63.36,53.008,19.068,61.765,21.615,39.371,45.992,41.48,20.225
4222761,6,423,262,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.622,35.329,18.923,1.516,22.004,13.338,38.274,19.097,1.9451,3.4792,1.5536,1.0638,0.11101,43.205,66.41,48.649,100.0,70.149,-0.03355,6.1749,100.14,41.22,7.3247
4222785,6,423,286,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.6966,35.412,19.094,1.5126,21.519,13.498,37.794,18.689,1.9599,3.4068,1.4576,1.0578,0.082026,43.564,64.706,46.652,100.0,71.652,-0.03355,0.0,100.15,42.957,4.7751
4222794,6,423,295,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.6582,34.874,19.406,1.4941,21.46,13.549,37.616,18.492,1.9494,3.4779,1.6165,1.0744,0.096939,42.832,66.584,45.859,100.0,72.216,-0.03355,2.1716,100.15,43.704,3.819
4222817,6,423,318,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.6727,35.023,19.238,1.5417,21.238,13.603,37.9,18.888,1.9802,3.4606,1.5504,1.0819,0.098306,42.455,66.41,46.077,100.0,73.656,-0.03355,7.9545,100.17,45.854,1.3756
4222822,6,423,323,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.7693,34.888,19.137,1.4948,21.309,13.491,38.042,18.639,1.8992,3.542,1.4988,1.0679,0.10346,42.731,65.608,45.589,100.0,73.969,-0.03355,6.1218,100.18,46.367,0.84441
4222827,6,423,328,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.5795,35.019,19.461,1.4973,21.523,13.528,38.049,19.041,1.9863,3.463,1.497,1.0842,0.1071,43.065,67.048,45.191,100.0,74.282,-0.03355,3.261,100.18,46.896,0.31323
4222840,6,423,341,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.6888,35.597,19.124,1.5265,20.822,13.546,38.052,18.965,1.9566,3.4785,1.5762,1.0738,0.1165,43.394,66.787,44.823,100.0,75.096,-0.03355,4.0365,100.18,48.347,-0.0017706
4222842,6,423,343,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.5973,35.251,19.26,1.5062,20.984,13.355,38.155,18.67,1.9511,3.3963,1.5026,1.0738,0.1165,43.394,67.806,44.985,100.0,75.222,-0.03355,5.2087,100.18,48.581,-0.0017706
4222847,6,423,348,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.7738,35.772,19.538,1.4845,21.451,13.428,37.805,18.309,1.9499,3.4959,1.5073,1.0703,0.086441,43.204,68.083,44.499,100.0,75.535,-0.03355,3.8533,100.19,49.174,-0.0017706
4222857,6,423,358,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.7122,35.795,19.397,1.5429,21.477,13.547,37.848,18.982,1.9748,3.5322,1.5107,1.0645,0.10024,42.789,68.651,44.275,100.0,76.161,-0.03355,0.67634,100.19,50.411,-0.0017706
4222866,6,423,367,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.695,35.206,19.839,1.4962,21.514,13.421,37.969,18.976,1.9412,3.3989,1.6287,1.067,0.10589,42.154,67.23,43.842,100.0,76.725,-0.03355,4.1154,100.2,51.58,-0.0017706
4222904,6,423,405,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.7335,35.597,18.912,1.4723,21.621,13.436,38.534,18.624,1.9446,3.3848,1.5095,1.0708,0.089424,43.37,67.973,42.879,100.0,79.105,-0.03355,0.0,100.22,57.093,-0.0017706
4222919,6,423,420,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.7326,35.73,19.241,1.4904,21.461,13.556,37.754,18.517,1.9856,3.517,1.5597,1.0507,0.10301,43.39,69.182,42.883,100.0,80.044,-0.03355,2.231,100.23,59.528,-0.0017706
4222922,6,423,423,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.6105,35.533,19.066,1.5479,21.614,13.388,38.003,18.223,1.984,3.4641,1.6219,1.0605,0.11131,43.178,68.663,41.843,100.0,80.232,-0.03355,0.96798,100.23,60.032,-0.0017706
4222925,6,423,426,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.9117,35.428,18.954,1.4926,21.642,13.639,38.397,19.035,1.9636,3.4865,1.5101,1.0801,0.08689,43.336,69.822,42.341,100.0,80.42,-0.03355,0.020414,100.23,60.542,-0.0017706
4222940,6,423,441,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.5932,35.597,19.277,1.4855,21.8,13.469,37.992,18.343,1.968,3.53,1.6022,1.0558,0.099476,42.528,70.239,41.671,100.0,81.359,-0.03355,0.989,100.24,63.181,-0.0017706
4222961,6,423,462,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.7572,35.1,18.647,1.5195,21.236,13.33,38.105,18.776,1.9513,3.4917,1.4567,1.0705,0.099041,42.507,69.968,41.63,100.0,82.674,-0.03355,7.0439,100.26,67.121,-0.0017706
4222970,6,423,471,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.8643,35.415,19.294,1.5458,21.315,13.39,38.293,18.831,1.9352,3.3927,1.5664,1.0514,0.10795,42.799,68.93,39.805,100.0,83.238,-0.03355,3.4137,100.26,68.898,-0.0017706
4222993,6,423,494,0.0,3635.2,9.5008,42.174,74.504,120.4,0.20724,67.361,462.06,95.654,72.92,8.578,35.595,19.408,1.5096,21.378,13.518,38.005,18.831,1.9482,3.4156,1.5431,1.062,0.12158,42.866,71.047,40.029,100.0,84.678,-0.03355,0.0,100.27,73.676,-0.0017706
4223261,7,423,262,0.21721,3757.7,9.3182,42.542,76.062,120.42,0.33607,65.672,231.77,94.207,77.266,8.8045,26.837,18.171,1.645,33.069,13.795,24.921,17.781,2.2558,4.8118,2.2761,0.81266,0.092438,44.299,63.52,54.432,21.333,77.918,23.175,39.812,47.687,42.422,19.801
4223285,7,423,286,0.23417,3670.3,9.3751,42.38,75.351,120.4,0.34329,64.88,206.4,94.782,77.146,9.0005,26.96,19.257,1.6912,32.514,14.013,24.127,18.641,2.2597,4.869,2.3229,0.86788,0.096799,43.43,62.983,54.381,23.244,74.653,21.497,41.172,41.996,40.942,19.683
4223294,7,423,295,0.28997,3698.5,9.269,42.747,75.009,120.41,0.33918,64.962,210.42,94.626,77.038,8.817,26.583,19.071,1.6518,31.954,14.014,24.033,18.954,2.2561,4.8156,2.2764,0.86651,0.10005,43.938,64.472,54.733,28.933,78.101,21.39,41.114,42.662,41.444,21.523
4223317,7,423,318,0.31685,3675.6,9.2877,42.093,73.979,120.42,0.33092,65.664,230.4,94.592,77.196,9.0101,26.38,18.53,1.6422,33.006,13.716,24.079,18.787,2.2597,4.8705,2.2021,0.86468,0.11361,44.046,62.684,53.696,31.086,78.05,22.152,39.685,48.101,41.286,18.173
4223322,7,423,323,0.27076,3663.5,9.4091,42.209,75.032,120.39,0.32293,65.81,237.66,94.635,77.427,8.9565,26.461,19.06,1.672,33.247,13.944,24.346,18.545,2.3105,4.8163,2.2784,0.84739,0.11697,43.225,62.922,53.964,26.619,77.783,22.913,38.118,49.073,41.376,16.707
4223327,7,423,328,0.23457,3667.3,9.3998,42.122,74.465,120.42,0.34952,65.911,239.72,94.566,77.566,8.7166,25.957,18.372,1.6738,33.539,13.908,24.164,17.651,2.2664,4.7625,2.2718,0.8405,0.11702,43.851,62.464,54.272,23.705,75.657,23.087,41.917,49.743,41.788,17.097
4223340,7,423,341,0.26548,3699.6,9.3684,42.291,74.493,120.38,0.33803,65.955,239.07,94.598,78.062,8.9912,26.597,18.769,1.6724,33.322,13.979,24.398,18.63,2.2957,4.8116,2.3368,0.81137,0.091697,43.819,63.483,53.405,25.822,78.754,22.906,40.033,49.184,40.728,16.6
4223342,7,423,343,0.21973,3679.8,9.2933,42.454,75.26,120.4,0.35495,66.059,236.84,94.583,77.27,8.9112,26.264,19.003,1.6194,33.115,13.817,24.326,18.067,2.2744,4.8139,2.2397,0.81137,0.091697,43.819,63.755,53.84,21.714,78.186,22.466,42.517,49.102,40.459,19.967
4223347,7,423,348,0.28015,3706.6,9.3022,42.462,75.514,120.41,0.34554,65.957,234.13,94.536,77.585,8.8322,26.233,18.75,1.6836,32.925,13.993,23.976,18.257,2.271,4.7528,2.3581,0.81837,0.089136,44.333,62.852,54.245,27.839,77.784,22.917,41.744,48.039,41.152,15.345
4223357,7,423,358,0.23535,3666.6,9.2277,42.358,75.191,120.38,0.35083,65.641,224.75,94.66,77.357,8.9949,26.475,18.715,1.67,32.821,13.978,23.592,18.666,2.2841,4.8477,2.3639,0.80956,0.12923,44.016,62.893,53.465,22.728,76.705,22.253,41.613,46.078,40.433,15.948
4223366,7,423,367,0.28046,3669.2,9.3207,42.552,75.009,120.41,0.35069,65.384,217.6,94.63,77.85,9.0734,26.499,19.136,1.6441,32.387,13.766,23.712,18.958,2.2766,4.9616,2.2717,0.82928,0.06623,44.553,63.441,54.145,27.27,78.054,22.295,41.93,44.362,41.66,20.673
4223404,7,423,405,0.27995,3735.9,9.3993,42.1,75.258,120.41,0.31754,65.115,217.29,94.493,77.182,8.843,27.347,18.087,1.6678,33.046,13.564,24.441,18.4,2.1955,4.8135,2.2614,0.84975,0.096626,43.593,63.046,53.709,27.297,76.231,22.535,38.739,44.583,41.408,15.93
4223419,7,423,420,0.25964,3688.5,9.3653,42.233,75.852,120.39,0.32739,65.22,220.39,94.666,77.449,8.8147,26.528,18.762,1.63,32.705,13.848,24.112,18.443,2.287,4.9149,2.3769,0.85916,0.095582,43.568,62.979,54.413,25.494,75.896,21.904,38.593,44.865,41.621,19.725
4223422,7,423,423,0.27335,3629.8,9.3051,42.558,75.48,120.39,0.32634,65.47,222.64,94.786,77.425,8.8279,26.651,18.537,1.6392,32.815,13.927,23.944,18.782,2.2797,4.7089,2.2319,0.84291,0.10374,44.321,61.976,53.869,26.908,78.296,21.901,40.28,45.714,41.304,20.731
4223425,7,423,426,0.26398,3591.7,9.3003,41.79,75.257,120.38,0.34379,65.521,222.36,94.7,77.422,8.7563,26.266,18.772,1.6205,32.594,13.749,23.882,18.976,2.2645,4.8403,2.4014,0.8543,0.088256,44.145,62.613,54.461,25.773,76.112,22.13,41.126,46.089,39.506,17.379
4223440,7,423,441,0.26606,3678.5,9.3032,42.335,75.192,120.39,0.3286,65.836,232.64,94.706,76.715,9.0944,25.747,19.312,1.6484,33.335,13.998,24.113,18.787,2.2831,4.8164,2.3345,0.85453,0.10474,43.529,62.565,53.132,26.507,76.11,22.099,39.831,48.731,40.041,17.716
4223461,7,423,462,0.243,3671.5,9.2637,42.958,74.953,120.42,0.342,66.418,246.82,94.424,77.293,9.0666,25.833,18.393,1.7247,33.519,13.895,23.527,18.916,2.2674,4.8881,2.4075,0.8154,0.094103,43.908,64.108,53.899,23.634,77.486,22.228,40.831,51.89,41.721,17.185
4223470,7,423,471,0.22231,3629.6,9.3758,42.619,74.369,120.37,0.34953,66.41,244.93,94.631,77.449,9.0982,26.434,18.154,1.6813,33.474,13.795,23.556,18.129,2.2521,4.8551,2.3541,0.80069,0.10779,43.579,63.47,53.714,21.668,76.531,22.439,41.986,51.27,41.132,18.574
4223493,7,423,494,0.19159,3663.5,9.3907,41.988,74.416,120.4,0.33038,65.852,230.4,94.592,77.485,8.9949,26.132,19.237,1.6743,33.222,13.823,23.568,18.473,2.2634,4.8472,2.3789,0.81029,0.10547,43.82,63.379,52.963,18.744,77.432,21.852,39.492,47.323,41.641,17.381
4223761,8,423,262,0.027513,3718.9,9.264,42.149,75.049,120.42,0.28077,66.667,207.72,94.858,78.057,8.9999,23.527,19.36,1.747,35.381,13.982,19.586,19.547,2.4024,5.3312,2.5348,0.83167,0.093305,44.35,62.853,53.043,2.6729,62.405,19.693,34.65,43.997,40.915,19.013
4223785,8,423,286,0.30276,3676.3,9.7641,42.801,74.246,120.42,0.28631,63.495,191.31,94.065,76.995,8.9195,27.62,18.911,1.711,31.835,13.968,25.335,18.308,2.2983,4.8031,2.2686,0.84479,0.093845,43.171,63.084,53.527,29.991,61.706,24.247,33.292,37.355,42.586,19.937
4223794,8,423,295,0.086413,3725.2,9.5018,42.876,74.959,120.4,0.2996,63.045,189.55,94.008,76.649,8.8461,25.994,17.83,1.665,34.851,14.133,23.412,17.133,2.2734,4.5225,2.1413,0.84337,0.10049,43.714,64.931,55.441,8.9098,64.446,28.125,34.075,36.34,42.823,21.664
4223817,8,423,318,0.232,3680.7,9.2979,42.107,74.639,120.43,0.34576,63.295,173.9,94.622,76.859,9.3403,26.62,18.14,1.6731,32.823,14.177,24.532,18.172,2.2925,4.7803,2.1638,0.83149,0.11878,44.301,62.771,54.585,22.74,62.929,23.497,40.98,33.834,41.237,18.528
4223822,8,423,323,0.14121,3670.4,9.4305,42.198,75.606,120.39,0.35766,63.053,173.45,94.64,77.126,9.346,25.768,18.904,1.7003,33.8,14.523,23.692,18.227,2.3429,4.7052,2.2177,0.84401,0.12303,43.341,63.04,54.598,13.876,62.384,24.769,41.57,32.903,41.353,16.97
4223827,8,423,328,0.047573,3673.0,9.4341,42.064,74.766,120.42,0.40246,63.127,171.34,94.673,77.439,9.1818,24.638,18.342,1.7088,34.754,14.595,22.477,17.505,2.3092,4.6949,2.2349,0.87427,0.12554,43.815,62.561,54.778,5.3098,60.49,24.774,47.54,32.822,41.56,17.172
